Date,AAPL_ac,AAPL_earn,AAPL_so,CSCO_ac,CSCO_earn,CSCO_so,IBM_ac,IBM_earn,IBM_so,AMZN_ac,AMZN_earn,AMZN_so
1/4/2010,27.5032678,,6350000000,20.40319987,,5730000000,108.0709847,,1300000000,133.9,,444550000
1/5/2010,27.55081795,,6350000000,20.31229862,,5730000000,106.765484,,1300000000,134.69,,444550000
1/6/2010,27.11258543,,6350000000,20.18007861,,5730000000,106.0719367,,1300000000,132.25,,444550000
1/7/2010,27.06246499,,6350000000,20.27097987,,5730000000,105.7047646,,1300000000,130,,444550000
1/8/2010,27.2423845,,6350000000,20.37840862,,5730000000,106.765484,,1300000000,133.52,,444550000
1/11/2010,27.00206344,,6350000000,20.32056237,,5730000000,105.6476489,,1300000000,130.308,,444550000
1/12/2010,26.69491513,,6350000000,19.9982761,,5730000000,106.4880651,,1300000000,127.35,,444550000
1/13/2010,27.07146097,,6350000000,20.36188112,,5730000000,106.2596024,,1300000000,129.11,,444550000
1/14/2010,26.91467396,,6350000000,20.61805739,,5730000000,107.9567534,,1300000000,127.35,,444550000
1/15/2010,26.46487518,1/15/2010,6350000000,20.16355111,,5730000000,107.5243063,,1300000000,127.14,,444550000
1/19/2010,27.63563715,,6350000000,20.53541988,,5730000000,109.4499199,,1300000000,127.61,,444550000
1/20/2010,27.20961345,,6350000000,20.17181486,,5730000000,106.2759212,,1300000000,125.78,,444550000
1/21/2010,26.74015203,,6350000000,19.81647359,,5730000000,105.2559987,,1300000000,126.62,,444550000
1/22/2010,25.41363117,,6350000000,18.9818348,,5730000000,102.4002158,,1300000000,121.43,1/22/2010,444550000
1/25/2010,26.09796789,,6350000000,18.9983623,,5730000000,102.9060973,,1300000000,120.31,,444550000
1/26/2010,26.46616032,,6350000000,18.92398854,,5730000000,102.6042003,,1300000000,119.48,,444550000
1/27/2010,26.71599141,,6350000000,19.1305823,,5730000000,103.0774443,,1300000000,122.75,,444550000
1/28/2010,25.61154263,,6350000000,18.60996602,,5730000000,100.9723244,,1300000000,126.03,,444550000
1/29/2010,24.68277241,,6350000000,18.56864727,,5730000000,99.8626487,,1300000000,125.41,,444550000
2/1/2010,25.02551908,,6350000000,18.78350478,,5730000000,101.7229873,,1300000000,118.87,,444550000
2/2/2010,25.17073983,,6350000000,19.02315355,,5730000000,102.4246939,,1300000000,118.12,,444550000
2/3/2010,25.6038318,,6350000000,19.0644723,,5730000000,102.5307659,,1300000000,119.1,,444550000
2/4/2010,24.68110173,,6350000000,19.13884605,,5730000000,100.3603709,,1300000000,115.94,,444550000
2/5/2010,25.11933425,,6350000000,19.58508858,,5730000000,100.3358927,,1300000000,117.39,,444550000
2/8/2010,24.94712558,,6350000000,19.41898719,,5730000000,99.89528622,,1300000000,116.83,,444550000
2/9/2010,25.21314943,,6350000000,19.74209984,,5730000000,100.9853808,,1300000000,118.03,,444550000
2/10/2010,25.07512546,,6350000000,19.63467108,,5730000000,100.6575328,2/10/2010,1300000000,117.36,,444550000
2/11/2010,25.53186399,,6350000000,19.77515484,2/11/2010,5730000000,101.4115832,,1300000000,120.09,,444550000
2/12/2010,25.75162283,,6350000000,19.63467108,,5730000000,101.6328806,,1300000000,119.66,,444550000
2/16/2010,26.13973492,,6350000000,19.83300109,,5730000000,102.6410132,,1300000000,117.53,,444550000
2/17/2010,26.03049807,,6350000000,19.89084735,,5730000000,103.5425952,,1300000000,116.31,,444550000
2/18/2010,26.07907634,,6350000000,20.0643861,,5730000000,104.7556329,,1300000000,118.08,,444550000
2/19/2010,25.91740581,,6350000000,20.13049611,,5730000000,104.2474685,,1300000000,117.52,,444550000
2/22/2010,25.75624933,,6350000000,20.08091361,,5730000000,103.9687976,,1300000000,118.01,,444550000
2/23/2010,25.32482804,,6350000000,19.87431984,,5730000000,103.6491458,,1300000000,117.24,,444550000
2/24/2010,25.78709267,,6350000000,20.11396861,,5730000000,104.5753165,,1300000000,119.72,,444550000
2/25/2010,25.95981541,,6350000000,20.10570486,,5730000000,104.1491141,,1300000000,118.2,,444550000
2/26/2010,26.29652192,,6350000000,20.10570486,,5730000000,104.2228799,,1300000000,118.4,,444550000
3/1/2010,26.85812783,,6350000000,20.32882612,,5730000000,105.3785441,,1300000000,124.54,,444550000
3/2/2010,26.84013588,,6350000000,20.33708987,,5730000000,104.4359811,,1300000000,125.53,,444550000
3/3/2010,26.90182257,,6350000000,20.52715613,,5730000000,103.9933862,,1300000000,125.89,,444550000
3/4/2010,27.0791718,,6350000000,20.61805739,,5730000000,103.862247,,1300000000,128.53,,444550000
3/5/2010,28.13812665,,6350000000,20.8329149,,5730000000,104.2966457,,1300000000,128.91,,444550000
3/8/2010,28.15483346,,6350000000,21.59317994,,5730000000,103.6081648,,1300000000,130.11,,444550000
3/9/2010,28.66117837,,6350000000,21.59317994,,5730000000,102.9032916,,1300000000,128.82,,444550000
3/10/2010,28.89507374,,6350000000,21.37997518,,5730000000,102.960665,,1300000000,130.51,,444550000
3/11/2010,28.97989294,,6350000000,21.46095993,,5730000000,104.5835127,,1300000000,133.58,,444550000
3/12/2010,29.12125827,,6350000000,21.38658618,,5730000000,104.8621835,,1300000000,131.82,,444550000
3/15/2010,28.7665598,,6350000000,21.55186119,,5730000000,104.7720253,,1300000000,131.13,,444550000
3/16/2010,28.84495331,,6350000000,21.60970744,,5730000000,105.4605061,,1300000000,131.79,,444550000
3/17/2010,28.80254371,,6350000000,21.70060869,,5730000000,104.7146519,,1300000000,131.34,,444550000
3/18/2010,28.87065609,,6350000000,21.7667187,,5730000000,105.2228163,,1300000000,132.76,,444550000
3/19/2010,28.56220979,,6350000000,21.60970744,,5730000000,104.6736709,,1300000000,130.35,,444550000
3/22/2010,28.88350749,,6350000000,21.7171362,,5730000000,104.8949683,,1300000000,130.47,,444550000
3/23/2010,29.3474428,,6350000000,22.01463121,,5730000000,106.0342401,,1300000000,129.26,,444550000
3/24/2010,29.47724188,,6350000000,21.85761995,,5730000000,105.3457593,,1300000000,128.04,,444550000
3/25/2010,29.12768397,,6350000000,21.84109245,,5730000000,105.9276895,,1300000000,134.73,,444550000
3/26/2010,29.6738682,,6350000000,21.87332108,,5730000000,105.9440819,,1300000000,135.06,,444550000
3/29/2010,29.86535397,,6350000000,21.90720246,,5730000000,105.3949365,,1300000000,135.12,,444550000
3/30/2010,30.30936963,,6350000000,22.02289496,,5730000000,105.5424681,,1300000000,136.579,,444550000
3/31/2010,30.20077535,,6350000000,21.51054243,,5730000000,105.1162657,3/31/2010,1280000000,135.77,,444550000
4/1/2010,30.32543387,,6350000000,21.34526743,,5730000000,105.1162657,,1280000000,131.81,,444550000
4/5/2010,30.64928899,,6350000000,21.62623494,,5730000000,106.0178477,,1280000000,131.49,,444550000
4/6/2010,30.78422862,,6350000000,21.66755369,,5730000000,105.6736073,,1280000000,135.56,,444550000
4/7/2010,30.9204534,,6350000000,21.7667187,,5730000000,105.3047783,,1280000000,134.87,,444550000
4/8/2010,30.83691934,,6350000000,21.7171362,,5730000000,104.5917089,,1280000000,140.96,,444550000
4/9/2010,31.07338498,4/9/2010,6370000000,21.98157621,,5730000000,105.5342719,,1280000000,140.06,,444550000
4/12/2010,31.13764195,,6370000000,21.92372996,,5730000000,105.2064239,,1280000000,141.2,,444550000
4/13/2010,31.1556339,,6370000000,21.8493562,,5730000000,105.7555693,,1280000000,140.16,,444550000
4/14/2010,31.57458934,,6370000000,22.21296122,,5730000000,107.5751257,,1280000000,144.28,,444550000
4/15/2010,31.98968936,,6370000000,22.48566499,,5730000000,107.2800625,,1280000000,145.82,,444550000
4/16/2010,31.79434817,,6370000000,22.29559873,,5730000000,107.0669613,,1280000000,142.171,4/16/2010,445670000
4/19/2010,31.75193858,,6370000000,22.36997248,,5730000000,108.3783533,,1280000000,142.43,,445670000
4/20/2010,31.43322401,,6370000000,22.46087374,,5730000000,106.2965185,,1280000000,144.2,,445670000
4/21/2010,33.31338292,,6370000000,22.51045624,,5730000000,105.7227845,,1280000000,146.43,,445670000
4/22/2010,34.24504471,,6370000000,22.57656624,,5730000000,105.8375313,,1280000000,150.09,,445670000
4/23/2010,34.80542973,,6370000000,22.7005225,,5730000000,106.5424045,,1280000000,143.63,,445670000
4/26/2010,34.6345062,,6370000000,22.78316,,5730000000,107.1489233,,1280000000,147.11,,445670000
4/27/2010,33.67579222,,6370000000,22.32038998,,5730000000,105.5834491,,1280000000,142.02,,445670000
4/28/2010,33.61924609,,6370000000,22.34352848,,5730000000,106.6325627,,1280000000,139.35,,445670000
4/29/2010,34.52398421,,6370000000,22.750105,,5730000000,106.9276259,,1280000000,141.73,,445670000
4/30/2010,33.55370398,,6370000000,22.25427998,,5730000000,105.7309807,,1280000000,137.1,,445670000
5/3/2010,34.22968729,,6370000000,22.75836875,,5730000000,106.2227527,,1280000000,137.49,,445670000
5/4/2010,33.24398539,,6370000000,21.94645527,,5730000000,105.0097151,,1280000000,129.83,,445670000
5/5/2010,32.89764033,,6370000000,21.94025746,,5730000000,104.4687659,,1280000000,130.93,,445670000
5/6/2010,31.64655715,,6370000000,21.06264716,,5730000000,102.100064,,1280000000,128.71,,445670000
5/7/2010,30.31129733,,6370000000,20.41972737,,5730000000,100.6005311,,1280000000,124.98,,445670000
5/10/2010,32.64125502,,6370000000,21.59317994,,5730000000,104.0362741,,1280000000,131.29,,445670000
5/11/2010,32.96639529,,6370000000,21.45269618,,5730000000,104.547104,,1280000000,130.46,,445670000
5/12/2010,33.68221792,,6370000000,22.09726872,,5730000000,109.317596,,1280000000,133.87,,445670000
5/13/2010,33.20286093,,6370000000,21.09735491,,5730000000,108.328893,,1280000000,131.47,,445670000
5/14/2010,32.61940765,,6370000000,20.60979363,,5730000000,108.0899564,,1280000000,128.533,,445670000
5/17/2010,32.67081323,,6370000000,20.55194738,,5730000000,107.4720171,,1280000000,128.91,,445670000
5/18/2010,32.43177731,,6370000000,20.13256205,,5730000000,107.0682967,,1280000000,126.28,,445670000
5/19/2010,31.91515128,,6370000000,20.0478586,,5730000000,106.1702248,,1280000000,124.59,,445670000
5/20/2010,30.55547382,,6370000000,19.26280231,5/20/2010,5710000000,102.0011937,,1280000000,119.71,,445670000
5/21/2010,31.14149737,,6370000000,19.38675857,,5710000000,103.3359428,,1280000000,122.72,,445670000
5/24/2010,31.71209925,,6370000000,19.31238481,,5710000000,102.5367412,,1280000000,122.12,,445670000
5/25/2010,31.51418779,,6370000000,19.26280231,,5710000000,102.5944155,,1280000000,124.86,,445670000
5/26/2010,31.37140881,,6370000000,18.91572479,,5710000000,101.5315598,,1280000000,123.21,,445670000
5/27/2010,32.5590061,,6370000000,19.56029733,,5710000000,104.1351444,,1280000000,126.7,,445670000
5/28/2010,33.0126603,,6370000000,19.13884605,,5710000000,103.2041157,,1280000000,125.46,,445670000
6/1/2010,33.52029036,,6370000000,19.00662605,,5710000000,102.4461101,,1280000000,123.24,,445670000
6/2/2010,33.92125384,,6370000000,19.29585731,,5710000000,104.975542,,1280000000,126.31,,445670000
6/3/2010,33.81458727,,6370000000,19.60161608,,5710000000,105.4286975,,1280000000,128.76,,445670000
6/4/2010,32.89507005,,6370000000,18.96943917,,5710000000,103.2205941,,1280000000,122.77,,445670000
6/7/2010,32.24928751,,6370000000,18.80829604,,5710000000,102.2730871,,1280000000,122.01,,445670000
6/8/2010,32.04238007,,6370000000,18.96943917,,5710000000,101.9352802,,1280000000,118.835,,445670000
6/9/2010,31.25458964,,6370000000,18.82482354,,5710000000,102.0835857,,1280000000,117.91,,445670000
6/10/2010,32.19402652,,6370000000,18.81862572,,5710000000,105.1980001,,1280000000,123.21,,445670000
6/11/2010,32.57956833,,6370000000,18.93018635,,5710000000,105.8324179,,1280000000,123.03,,445670000
6/14/2010,32.67852407,,6370000000,18.80416416,,5710000000,105.8736139,,1280000000,123.83,,445670000
6/15/2010,33.37378447,,6370000000,19.27932981,,5710000000,106.9364696,,1280000000,126.84,,445670000
6/16/2010,34.34534984,,6370000000,19.24627481,,5710000000,107.3978643,,1280000000,126.9,,445670000
6/17/2010,34.93908423,,6370000000,19.14628343,,5710000000,107.9169334,,1280000000,125.89,,445670000
6/18/2010,35.22232895,,6370000000,19.41154982,,5710000000,107.2330805,,1280000000,125.83,,445670000
6/21/2010,34.72061054,,6370000000,19.28759356,,5710000000,107.6450401,,1280000000,122.55,,445670000
6/22/2010,35.19354183,,6370000000,18.9818348,,5710000000,106.5327492,,1280000000,122.307,,445670000
6/23/2010,34.82342169,,6370000000,18.89093354,,5710000000,107.2001237,,1280000000,121.45,,445670000
6/24/2010,34.57024923,,6370000000,18.65128478,,5710000000,105.6181989,,1280000000,118.33,,445670000
6/25/2010,34.27466717,,6370000000,18.33106445,,5710000000,104.7366054,,1280000000,121,,445670000
6/28/2010,34.48028947,,6370000000,18.52732852,,5710000000,106.2690951,,1280000000,117.8,,445670000
6/29/2010,32.92141541,,6370000000,17.86622848,,5710000000,103.0640495,,1280000000,108.61,,445670000
6/30/2010,32.32511074,,6370000000,17.61005222,,5710000000,101.7375396,6/30/2010,1260000000,109.26,,445670000
7/1/2010,31.93314323,,6370000000,17.56873347,,5710000000,100.9877732,,1260000000,110.96,,445670000
7/2/2010,31.73523176,,6370000000,17.46130471,,5710000000,100.4027905,,1260000000,109.14,,445670000
7/6/2010,31.95242032,,6370000000,17.63484347,,5710000000,101.7210612,,1260000000,110.06,,445670000
7/7/2010,33.24205768,,6370000000,18.57691102,,5710000000,104.6377351,,1260000000,113.43,,445670000
7/8/2010,33.16816217,,6370000000,18.63475728,,5710000000,105.4369367,,1260000000,116.22,,445670000
7/9/2010,33.36478849,7/9/2010,6390000000,18.75871353,,5710000000,105.4286975,,1260000000,117.26,,445670000
7/12/2010,33.06470845,,6390000000,18.89093354,,5710000000,106.0136801,,1260000000,119.51,,445670000
7/13/2010,32.35955247,,6390000000,19.0809998,,5710000000,107.5049738,,1260000000,123.65,,445670000
7/14/2010,32.47894192,,6390000000,19.61814358,,5710000000,107.7027144,,1260000000,123.3,,445670000
7/15/2010,32.31482962,,6390000000,19.76689109,,5710000000,107.7027144,,1260000000,122.06,7/15/2010,447830000
7/16/2010,32.11563302,,6390000000,18.80003229,,5710000000,105.4863718,,1260000000,118.49,,447830000
7/19/2010,31.56045281,,6390000000,18.78350478,,5710000000,106.9364696,,1260000000,119.94,,447830000
7/20/2010,32.37137575,,6390000000,19.0479448,,5710000000,104.2669715,,1260000000,120.1,,447830000
7/21/2010,32.67338351,,6390000000,18.64302103,,5710000000,103.2123549,,1260000000,117.43,,447830000
7/22/2010,33.28819419,,6390000000,19.22974731,,5710000000,105.0249771,,1260000000,120.07,,447830000
7/23/2010,33.40591295,,6390000000,19.29585731,,5710000000,105.7747436,,1260000000,118.87,,447830000
7/26/2010,33.32109375,,6390000000,19.51071482,,5710000000,105.7994611,,1260000000,118.4,,447830000
7/27/2010,33.93796065,,6390000000,19.25453856,,5710000000,105.9807233,,1260000000,117.13,,447830000
7/28/2010,33.53699717,,6390000000,19.32891231,,5710000000,105.8159395,,1260000000,117.13,,447830000
7/29/2010,33.17073245,,6390000000,19.18016481,,5710000000,105.4781327,,1260000000,116.86,,447830000
7/30/2010,33.06021046,,6390000000,19.0644723,,5710000000,105.7912219,,1260000000,117.89,,447830000
8/2/2010,33.65137457,,6390000000,19.66772608,,5710000000,107.7356712,,1260000000,120.07,,447830000
8/3/2010,33.66165569,,6390000000,19.68425358,,5710000000,107.4143427,,1260000000,122.42,,447830000
8/4/2010,33.79659532,,6390000000,19.9486936,,5710000000,108.15587,,1260000000,127.58,,447830000
8/5/2010,33.63209748,,6390000000,19.97348485,,5710000000,108.6172647,,1260000000,127.83,,447830000
8/6/2010,33.42531856,,6390000000,19.89084735,,5710000000,107.7603888,,1260000000,128.32,,447830000
8/9/2010,33.63852318,,6390000000,20.46930988,,5710000000,109.3005326,,1260000000,128.83,,447830000
8/10/2010,33.33780057,,6390000000,20.08917736,,5710000000,109.1680471,,1260000000,130,,447830000
8/11/2010,32.15290206,,6390000000,19.60987983,,5710000000,107.5036981,,1260000000,125.89,,447830000
8/12/2010,32.35852436,,6390000000,17.65137097,,5710000000,106.2368056,,1260000000,126.56,,447830000
8/13/2010,32.01282187,,6390000000,17.65137097,,5710000000,105.8807508,,1260000000,124.69,,447830000
8/16/2010,31.82519152,,6390000000,18.10587725,,5710000000,105.7979474,,1260000000,126.07,,447830000
8/17/2010,32.38165687,,6390000000,18.22156975,,5710000000,106.3610107,,1260000000,128.86,,447830000
8/18/2010,32.5230222,,6390000000,18.51906477,,5710000000,107.1414331,,1260000000,129.65,,447830000
8/19/2010,32.11306274,,6390000000,18.36205351,,5710000000,106.7336262,,1260000000,127.57,,447830000
8/20/2010,32.0822194,,6390000000,18.37031726,,5710000000,105.5743781,,1260000000,127.76,,447830000
8/23/2010,31.58872587,,6390000000,17.91581099,,5710000000,104.7215027,,1260000000,126.6,,447830000
8/24/2010,30.83434906,,6390000000,17.46130471,,5710000000,103.4214888,,1260000000,124.53,,447830000
8/25/2010,31.21475032,,6390000000,17.52741472,,5710000000,103.7278615,,1260000000,126.85,,447830000
8/26/2010,30.87932894,,6390000000,17.10596344,,5710000000,101.666056,,1260000000,124.86,,447830000
8/27/2010,31.05153762,,6390000000,17.1968647,,5710000000,103.280723,,1260000000,126.64,,447830000
8/30/2010,31.16462988,,6390000000,16.79194092,,5710000000,102.1794373,,1260000000,123.79,,447830000
8/31/2010,31.24173824,,6390000000,16.51510528,,5710000000,101.9558681,,1260000000,124.83,,447830000
9/1/2010,32.17089401,,6390000000,16.74235842,,5710000000,104.1418787,,1260000000,132.49,,447830000
9/2/2010,32.40735966,,6390000000,16.95721593,,5710000000,103.5374136,,1260000000,135.21,,447830000
9/3/2010,33.25555165,,6390000000,17.38693096,,5710000000,105.6406209,,1260000000,138.79,,447830000
9/7/2010,33.13217827,,6390000000,17.00679844,,5710000000,104.2909249,,1260000000,137.22,,447830000
9/8/2010,33.78888449,,6390000000,17.05638094,,5710000000,104.3985694,,1260000000,139.14,,447830000
9/9/2010,33.80816158,,6390000000,17.03158969,,5710000000,104.630419,,1260000000,140.38,,447830000
9/10/2010,33.85185632,,6390000000,17.03985344,,5710000000,105.9801149,,1260000000,142.44,,447830000
9/13/2010,34.31836191,,6390000000,17.56873347,,5710000000,107.3215306,,1260000000,145.07,,447830000
9/14/2010,34.44944613,,6390000000,17.72574473,,5710000000,106.6922245,,1260000000,145.75,,447830000
9/15/2010,34.72703623,,6390000000,17.84143723,9/15/2010,5590000000,107.1724844,,1260000000,145.45,,447830000
9/16/2010,35.54309974,,6390000000,18.12240475,,5590000000,107.3712126,,1260000000,148.13,,447830000
9/17/2010,35.38888301,,6390000000,18.06662443,,5590000000,107.8017905,,1260000000,148.325,,447830000
9/20/2010,36.39900256,,6390000000,17.9735746,,5590000000,109.1266454,,1260000000,151.3048,,447830000
9/21/2010,36.46840009,,6390000000,17.88275598,,5590000000,109.2839719,,1260000000,150.73,,447830000
9/22/2010,36.97988556,,6390000000,17.90754724,,5590000000,109.7725122,,1260000000,151.83,,447830000
9/23/2010,37.13024687,,6390000000,17.79185473,,5590000000,109.0272813,,1260000000,152.85,,447830000
9/24/2010,37.56719425,,6390000000,18.25462476,,5590000000,111.0476851,,1260000000,160.73,,447830000
9/27/2010,37.41863214,,6390000000,18.27115226,,5590000000,111.4948236,,1260000000,159.37,,447830000
9/28/2010,36.86550815,,6390000000,18.06662443,,5590000000,111.6935519,,1260000000,159.7,,447830000
9/29/2010,36.93105026,,6390000000,18.07282225,,5590000000,112.1820921,,1260000000,158.99,,447830000
9/30/2010,36.46582981,,6390000000,18.0976135,,5590000000,111.0725261,9/30/2010,1240000000,157.06,,447830000
10/1/2010,36.30775767,,6390000000,18.10587725,,5590000000,112.3145776,,1240000000,153.71,,447830000
10/4/2010,35.80912359,,6390000000,17.98192099,,5590000000,111.9916442,,1240000000,155.39,,447830000
10/5/2010,37.13281714,,6390000000,18.17198725,,5590000000,113.987207,,1240000000,160.87,,447830000
10/6/2010,37.16494563,,6390000000,18.42816351,,5590000000,114.1362532,,1240000000,155.4,,447830000
10/7/2010,37.16880105,,6390000000,18.50253727,,5590000000,114.8649234,,1240000000,156.27,,447830000
10/8/2010,37.79209364,,6390000000,18.57691102,,5590000000,114.9725678,,1240000000,155.55,,447830000
10/11/2010,37.95787662,,6390000000,18.56864727,,5590000000,115.6432757,,1240000000,153.03,,447830000
10/12/2010,38.36655095,,6390000000,18.69260353,,5590000000,115.8006022,,1240000000,156.48,,447830000
10/13/2010,38.57217325,,6390000000,19.15537355,,5590000000,116.23118,,1240000000,155.17,,447830000
10/14/2010,38.85104849,,6390000000,19.0644723,,5590000000,117.1668588,,1240000000,155.53,10/14/2010,448840000
10/15/2010,40.44847674,10/15/2010,6420000000,19.30412106,,5590000000,116.8025237,,1240000000,164.64,,448840000
10/18/2010,40.86743217,,6420000000,19.25040668,,5590000000,118.2681445,,1240000000,163.56,,448840000
10/19/2010,39.77377856,,6420000000,18.9818348,,5590000000,114.2935797,,1240000000,158.67,,448840000
10/20/2010,39.90743306,,6420000000,19.33717606,,5590000000,115.1547354,,1240000000,158.67,,448840000
10/21/2010,39.77763398,,6420000000,19.22148356,,5590000000,115.7840415,,1240000000,164.97,,448840000
10/22/2010,39.51418041,,6420000000,19.40328607,,5590000000,115.651556,,1240000000,169.13,,448840000
10/25/2010,39.6902445,,6420000000,19.51071482,,5590000000,115.7923218,,1240000000,169,,448840000
10/26/2010,39.58871849,,6420000000,19.33304419,,5590000000,116.4795903,,1240000000,169.95,,448840000
10/27/2010,39.56044543,,6420000000,19.24627481,,5590000000,117.1088964,,1240000000,167.51,,448840000
10/28/2010,39.22759433,,6420000000,19.16363731,,5590000000,116.6700382,,1240000000,166.84,,448840000
10/29/2010,38.68012495,,6420000000,18.89093354,,5590000000,118.905731,,1240000000,165.23,,448840000
11/1/2010,39.09136955,,6420000000,18.94051604,,5590000000,118.6738813,,1240000000,162.58,,448840000
11/2/2010,39.75707175,,6420000000,19.1471098,,5590000000,119.1044592,,1240000000,164.61,,448840000
11/3/2010,40.1991597,,6420000000,19.59335233,,5590000000,119.3777105,,1240000000,168.47,,448840000
11/4/2010,40.90213094,,6420000000,20.00653985,,5590000000,121.5471605,,1240000000,168.93,,448840000
11/5/2010,40.75562505,,6420000000,20.0478586,,5590000000,121.654805,,1240000000,170.77,,448840000
11/8/2010,40.94711081,,6420000000,20.15528736,,5590000000,121.8121315,,1240000000,171.99,,448840000
11/9/2010,40.62068541,,6420000000,20.12223236,,5590000000,121.5459845,,1240000000,170.27,,448840000
11/10/2010,40.87128759,,6420000000,20.23792486,,5590000000,121.8869853,,1240000000,173.33,,448840000
11/11/2010,40.69458093,,6420000000,16.95721593,,5590000000,120.955471,,1240000000,170.37,,448840000
11/12/2010,39.58614821,,6420000000,16.65145717,,5590000000,119.5498824,,1240000000,165.68,,448840000
11/15/2010,39.45827685,,6420000000,16.48618216,,5590000000,119.4667115,,1240000000,158.9,,448840000
11/16/2010,38.75851846,,6420000000,16.06059901,,5590000000,118.3023186,,1240000000,157.78,,448840000
11/17/2010,38.61843826,,6420000000,16.03580776,,5590000000,118.0611229,,1240000000,158.35,,448840000
11/18/2010,39.63755379,,6420000000,16.20521464,11/18/2010,5540000000,120.0655421,,1240000000,164.17,,448840000
11/19/2010,39.4190801,,6420000000,16.20521464,,5540000000,120.6394215,,1240000000,164.82,,448840000
11/22/2010,40.2711275,,6420000000,16.16389589,,5540000000,120.9222026,,1240000000,170.39,,448840000
11/23/2010,39.67610797,,6420000000,15.86640087,,5540000000,119.0841253,,1240000000,168.2,,448840000
11/24/2010,40.455545,,6420000000,16.08125839,,5540000000,121.2715205,,1240000000,177.25,,448840000
11/26/2010,40.48189036,,6420000000,16.10604964,,5540000000,119.6829559,,1240000000,177.2,,448840000
11/29/2010,40.72221142,,6420000000,16.06473088,,5540000000,118.8429296,,1240000000,179.49,,448840000
11/30/2010,39.9871117,,6420000000,15.83334587,,5540000000,117.6535854,,1240000000,175.4,,448840000
12/1/2010,40.66180987,,6420000000,15.96556588,,5540000000,120.1071276,,1240000000,176.55,,448840000
12/2/2010,40.88670926,,6420000000,15.88292837,,5540000000,120.7475437,,1240000000,176.53,,448840000
12/3/2010,40.79546437,,6420000000,15.75897212,,5540000000,120.9138855,,1240000000,175.68,,448840000
12/6/2010,41.14373714,,6420000000,16.0544012,,5540000000,120.5895189,,1240000000,178.05,,448840000
12/7/2010,40.8944201,,6420000000,16.02341213,,5540000000,119.782761,,1240000000,176.77,,448840000
12/8/2010,41.25425913,,6420000000,15.99035713,,5540000000,120.5812018,,1240000000,176.29,,448840000
12/9/2010,41.09329542,,6420000000,16.2795884,,5540000000,120.0156396,,1240000000,174.85,,448840000
12/10/2010,41.19642785,,6420000000,16.2795884,,5540000000,120.4481284,,1240000000,175.62,,448840000
12/13/2010,41.33907832,,6420000000,16.18042339,,5540000000,119.9990054,,1240000000,174.25,,448840000
12/14/2010,41.16172909,,6420000000,16.14736839,,5540000000,121.2798376,,1240000000,173.94,,448840000
12/15/2010,41.17072507,,6420000000,16.08952214,,5540000000,120.3649574,,1240000000,175.57,,448840000
12/16/2010,41.28510247,,6420000000,16.32090715,,5540000000,120.2235669,,1240000000,178.04,,448840000
12/17/2010,41.20285355,,6420000000,16.15563214,,5540000000,120.597836,,1240000000,177.58,,448840000
12/20/2010,41.40847585,,6420000000,16.21347839,,5540000000,120.1902985,,1240000000,183.29,,448840000
12/21/2010,41.66486116,,6420000000,16.13910464,,5540000000,121.2133008,,1240000000,184.75,,448840000
12/22/2010,41.78759197,,6420000000,16.16389589,,5540000000,121.3879598,,1240000000,184.76,,448840000
12/23/2010,41.58711022,,6420000000,16.27132465,,5540000000,121.3380572,,1240000000,182.59,,448840000
12/27/2010,41.72590528,,6420000000,16.65972092,,5540000000,120.8806172,,1240000000,182.14,,448840000
12/28/2010,41.82743129,,6420000000,16.81673218,,5540000000,121.1883496,,1240000000,181.09,,448840000
12/29/2010,41.80429878,,6420000000,16.73409467,,5540000000,121.862034,,1240000000,183.37,,448840000
12/30/2010,41.59482106,,6420000000,16.71756717,,5540000000,121.9867904,,1240000000,182.75,,448840000
12/31/2010,41.45345573,,6420000000,16.71756717,,5540000000,122.0616442,,1240000000,180,,448840000
1/3/2011,42.35433843,,6420000000,16.93242468,,5540000000,122.6604749,,1240000000,184.22,,448840000
1/4/2011,42.5753824,,6420000000,16.95721593,,5540000000,122.7935484,,1240000000,185.01,,448840000
1/5/2011,42.92365518,,6420000000,17.16380969,,5540000000,122.3028399,,1240000000,187.42,,448840000
1/6/2011,42.88895641,,6420000000,17.3125572,,5540000000,123.6418918,,1240000000,185.86,,448840000
1/7/2011,43.19610472,1/7/2011,6450000000,17.3290847,,5540000000,123.034744,,1240000000,185.49,,448840000
1/10/2011,44.01024052,,6450000000,17.1803372,,5540000000,122.7935484,,1240000000,184.68,,448840000
1/11/2011,43.90550166,,6450000000,17.25471095,,5540000000,122.494133,,1240000000,184.34,,448840000
1/12/2011,44.26277041,,6450000000,17.45304096,,5540000000,124.0078438,,1240000000,184.08,,448840000
1/13/2011,44.42469797,,6450000000,17.41998596,,5540000000,123.7749652,,1240000000,185.53,,448840000
1/14/2011,44.78453699,,6450000000,17.52741472,,5540000000,124.7563821,,1240000000,188.75,,448840000
1/18/2011,43.77827286,,6450000000,17.53154659,,5540000000,125.2969931,,1240000000,191.25,,448840000
1/19/2011,43.54566263,,6450000000,17.20512845,,5540000000,129.4888075,,1240000000,186.87,1/19/2011,451000000
1/20/2011,42.75401678,,6450000000,17.16380969,,5540000000,129.5802955,,1240000000,181.96,,451000000
1/21/2011,41.98807371,,6450000000,17.12662282,,5540000000,129.3307828,,1240000000,177.42,,451000000
